,Id,parcel_id,ms_subclass,zoning,lot_frontage,lot_sq_ft,paved_street,alley,lot_shape,flatness,utilities,lot_config,land_slope,neighborhood,proximity_1,proximity_2,style,quality_rating,condition_rating,year_built,year_renovation,roof_style,roof_material,exterior_1,exterior_2,masonry_type,masonry_area,exterior_quality,exterior_condition,foundation_type,basement_height,basement_condition,basement_exposure,basement_finished_condition,basement_2_condition,unfinished_basement_sqft,total_basement_sqft,heating_type,heating_quality,has_central_air,electrical,low_quality_sqft,living_area_sqft,bedrooms,kitchens,kitchen_quality,total_rooms(non-bath_or_basement),fireplaces,fireplace_quality,garage_type,garage_year,garage_finish,garage_size,garage_sqft,garage_quality,garage_condition,has_paved_driveway,deck_sqft,open_porch_sqft,enclosed_porch_sqft,seasonal_porch_sqft,screen_porch_sqft,pool_size,pool_quality,fence_quality,misc_feature,misc_value,month_sold,year_sold,sale_type,SalePrice,baths,finished_basement_sqft,home_age,newly_renovated,basement_none,basement_unfinished,functionality_salvage_only,functionality_severely_damaged,functionality_typical,building_type_single_family,building_type_townhouse_end_unit,building_type_townhouse_inside_unit,building_type_two_family_conversion
47,1532,909275050,70,RL,60.0,7200,1,0,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,Unf,776.0,776.0,GasA,TA,1,SBrkr,0,1502,3,1,TA,6,1,Gd,Attchd,1931.0,RFn,1.0,270.0,TA,TA,1,0,0,112,0,0,0,0,MnPrv,0,0,2,2008,WD ,149000,1.5,0.0,77,0,0,1,0,0,1,1,0,0,0
48,132,534475100,20,RL,80.0,9920,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,412.0,1056.0,GasA,TA,1,SBrkr,0,1063,3,1,TA,6,0,0,Attchd,1954.0,RFn,1.0,280.0,TA,TA,1,0,0,164,0,0,0,0,MnPrv,0,0,2,2010,WD ,128000,2.0,644.0,56,0,0,0,0,0,1,1,0,0,0
49,1078,528188090,160,RL,36.0,2448,1,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,764.0,764.0,GasA,Ex,1,SBrkr,0,1626,2,1,Gd,6,0,0,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,1,0,27,0,0,0,0,0,0,0,0,10,2008,WD ,155000,2.5,0.0,5,0,0,1,0,0,1,0,0,1,0
50,2511,533221080,160,FV,0.0,2998,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,403.0,756.0,GasA,Ex,1,SBrkr,0,1524,2,1,Gd,4,0,0,Detchd,2000.0,Unf,2.0,440.0,TA,TA,1,0,32,0,0,0,0,0,0,0,0,6,2006,WD ,166000,2.5,353.0,6,0,0,0,0,0,1,0,1,0,0
51,912,909250220,50,RL,65.0,7804,1,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,500.0,1122.0,GasA,TA,1,SBrkr,0,1981,4,1,Gd,7,2,TA,Detchd,1981.0,Unf,2.0,576.0,TA,TA,1,431,44,0,0,0,0,0,MnPrv,0,0,12,2009,WD ,135000,3.0,622.0,81,0,0,0,0,0,0,1,0,0,0
52,2351,527356020,60,RL,80.0,16692,1,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,133.0,1392.0,GasA,TA,1,SBrkr,0,2784,5,1,Gd,12,2,TA,Attchd,1978.0,RFn,2.0,564.0,TA,TA,1,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD ,250000,4.5,1259.0,28,0,0,0,0,0,1,1,0,0,0
53,330,923226250,160,RM,21.0,1476,1,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,370.0,546.0,GasA,Ex,1,SBrkr,0,1092,3,1,TA,5,0,0,0,0.0,0,0.0,0.0,0,0,1,200,26,0,0,0,0,0,0,0,0,3,2010,WD ,76000,1.5,176.0,40,0,0,0,0,0,1,0,0,1,0
54,2586,535305120,20,RL,75.0,10170,1,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,216.0,216.0,GasA,TA,1,SBrkr,0,1575,2,1,Gd,5,1,Gd,Attchd,1951.0,Unf,2.0,400.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,6,2006,WD ,155000,1.5,0.0,55,0,0,1,0,0,1,1,0,0,0
55,224,905106140,60,RL,80.0,9364,1,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,292.0,663.0,GasA,TA,1,SBrkr,0,1352,4,1,TA,7,0,0,Attchd,1969.0,Fin,1.0,299.0,TA,TA,1,379,36,0,0,0,0,0,MnPrv,0,0,3,2010,WD ,158000,1.5,371.0,41,0,0,0,0,0,1,1,0,0,0
56,98,533212020,160,FV,24.0,2544,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,190.0,600.0,GasA,Ex,1,SBrkr,0,1200,2,1,Gd,4,0,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,1,0,172,0,0,0,0,0,0,0,0,2,2010,WD ,149500,3.5,410.0,6,0,0,0,0,0,1,0,0,1,0
57,2565,534479300,20,RL,82.0,9888,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,450.0,936.0,GasA,TA,1,FuseA,0,936,2,1,TA,5,0,0,Attchd,1954.0,Unf,1.0,240.0,TA,TA,1,0,0,160,0,0,0,0,MnPrv,0,0,3,2006,WD ,121000,1.0,486.0,52,0,0,0,0,0,1,1,0,0,0
58,1934,535304170,20,RL,68.0,7942,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,0.0,1040.0,GasA,TA,1,FuseF,0,1040,3,1,TA,6,0,0,Attchd,1953.0,Fin,1.0,293.0,TA,TA,1,0,0,0,0,0,0,0,MnPrv,0,0,6,2007,WD ,136000,1.5,1040.0,54,0,0,0,0,0,1,1,0,0,0
59,997,527107010,60,RL,0.0,15038,1,0,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,Unf,778.0,916.0,GasA,Gd,1,SBrkr,0,1636,3,1,TA,7,1,TA,Attchd,1996.0,Fin,2.0,386.0,TA,TA,1,168,84,0,0,0,0,0,0,0,0,11,2008,WD ,173000,2.5,138.0,12,0,0,0,0,0,1,1,0,0,0
60,64,528382020,60,RL,92.0,11764,1,0,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,628.0,1152.0,GasA,Ex,1,SBrkr,0,2270,4,1,Gd,9,1,Gd,Attchd,1999.0,Fin,3.0,671.0,TA,TA,1,132,57,0,0,0,0,0,0,0,0,4,2010,WD ,290000,2.5,524.0,11,0,0,0,0,0,1,1,0,0,0
61,1799,528458130,60,FV,75.0,9000,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1120.0,1184.0,GasA,Ex,1,SBrkr,0,2610,4,1,Ex,11,1,Gd,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,1,208,364,0,0,0,0,0,0,0,0,8,2007,New,303477,2.5,64.0,0,0,0,0,0,0,1,1,0,0,0
62,230,905109170,20,RL,0.0,20062,1,0,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,328.0,1420.0,GasA,Gd,1,SBrkr,0,1483,1,1,TA,4,2,TA,Attchd,1977.0,RFn,2.0,690.0,TA,TA,1,496,0,0,0,0,0,0,0,0,0,4,2010,WD ,270000,2.5,1092.0,33,0,0,0,0,0,1,1,0,0,0
63,1295,902109160,50,RM,81.0,7308,1,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,576.0,936.0,GasA,Gd,0,FuseA,0,1740,2,1,Ex,6,1,Gd,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,0,0,0,236,0,0,0,0,0,0,0,6,2008,WD ,122250,1.0,360.0,88,0,0,0,0,0,1,1,0,0,0
64,638,535178120,20,RL,70.0,8750,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,727.0,1382.0,GasA,Gd,1,FuseA,0,1382,3,1,Gd,6,0,0,Attchd,1955.0,Unf,1.0,350.0,TA,TA,1,280,0,0,0,0,0,0,GdWo,0,0,7,2009,WD ,153000,1.5,655.0,54,0,0,0,0,0,1,1,0,0,0
65,2278,923202134,20,RL,70.0,8402,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,914.0,1120.0,GasA,Ex,1,SBrkr,0,1120,3,1,TA,6,0,0,0,0.0,0,0.0,0.0,0,0,1,0,30,0,0,0,0,0,0,0,0,12,2007,New,147000,1.0,206.0,0,0,0,0,0,0,1,1,0,0,0
66,2202,909252150,70,RL,63.0,4000,1,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,285.0,531.0,GasA,TA,1,SBrkr,0,1098,2,1,TA,5,1,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,1,0,0,0,0,0,0,0,MnPrv,0,0,6,2007,WD ,148500,2.0,246.0,77,0,0,0,0,0,1,1,0,0,0
67,2833,908188150,160,RM,32.0,3363,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976.0,976.0,GasA,Ex,1,SBrkr,0,1708,3,1,Gd,7,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,1,0,40,0,0,0,0,0,0,0,0,4,2006,WD ,130000,2.0,0.0,2,0,0,1,0,0,0,0,1,0,0
68,1707,528150040,20,RL,94.0,13615,1,0,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1802.0,1802.0,GasA,Ex,1,SBrkr,0,1802,3,1,Ex,7,1,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,1,158,105,0,0,0,0,0,0,0,0,6,2007,WD ,372000,2.5,0.0,1,0,0,1,0,0,1,1,0,0,0
69,2428,528228565,120,RL,43.0,3013,1,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1346.0,1362.0,GasA,Ex,1,SBrkr,0,1506,2,1,Gd,6,1,Gd,Attchd,2005.0,Fin,2.0,440.0,TA,TA,1,142,20,0,0,0,0,0,0,0,0,4,2006,WD ,213490,2.0,16.0,1,0,0,0,0,0,1,0,1,0,0
70,242,905453080,20,RL,44.0,17485,1,0,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,162.0,1508.0,GasA,Ex,1,SBrkr,0,1508,1,1,Gd,5,2,TA,Attchd,2009.0,RFn,2.0,572.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,1,2010,Con,308030,2.0,1346.0,1,1,0,0,0,0,1,1,0,0,0
71,1564,914453045,20,RL,0.0,23730,1,0,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1140.0,1840.0,GasA,Ex,1,SBrkr,0,2032,3,1,Gd,7,0,0,Attchd,1996.0,Fin,3.0,786.0,TA,TA,1,0,46,192,0,0,0,0,0,0,0,9,2008,WD ,300000,4.0,700.0,12,0,0,0,0,0,1,1,0,0,0
72,2613,535403150,20,RL,79.0,8910,1,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,0.0,655.0,GasA,Ex,1,SBrkr,0,1194,3,1,TA,6,1,Fa,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,1,0,0,192,0,0,0,0,0,0,0,7,2006,WD ,159500,1.5,655.0,47,0,0,0,0,0,1,1,0,0,0
73,2832,908188140,160,RM,24.0,2522,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,970.0,970.0,GasA,Ex,1,SBrkr,0,1709,3,1,Gd,7,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,1,0,40,0,0,0,0,0,0,0,0,4,2006,WD ,137500,2.0,0.0,2,0,0,1,0,0,0,0,0,1,0
74,2459,528439030,20,RL,73.0,8688,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616.0,1616.0,GasA,Ex,1,SBrkr,0,1616,3,1,Gd,7,0,0,Attchd,2005.0,RFn,3.0,834.0,TA,TA,1,208,59,0,0,0,0,0,0,0,0,4,2006,WD ,232000,2.0,0.0,1,0,0,1,0,0,1,1,0,0,0
75,1360,903452025,30,RM,0.0,6291,0,0,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,768.0,768.0,GasA,TA,1,SBrkr,0,768,1,1,TA,4,0,0,Detchd,1930.0,Unf,2.0,440.0,TA,TA,0,0,0,84,0,0,0,0,0,0,0,7,2008,WD ,93850,1.0,0.0,78,0,0,1,0,0,1,1,0,0,0
76,2723,905200380,30,RL,0.0,17529,1,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,872.0,872.0,GasA,Fa,0,FuseF,0,872,2,1,Fa,5,1,Gd,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,0,0,0,116,0,0,0,0,0,0,0,4,2006,WD ,105000,1.0,0.0,82,0,0,1,0,0,0,1,0,0,0
77,1350,903235100,30,RM,60.0,6324,1,0,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,520.0,520.0,GasA,Fa,0,SBrkr,0,520,1,1,Fa,4,0,0,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,1,49,0,87,0,0,0,0,0,0,0,5,2008,WD ,68500,1.0,0.0,81,0,0,1,0,0,1,1,0,0,0
78,136,535106190,90,RL,80.0,11600,1,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,662.0,1105.0,GasA,TA,1,FuseA,0,2274,5,2,TA,12,0,0,Detchd,1960.0,Unf,2.0,480.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,1,2010,WD ,154300,2.0,443.0,50,0,0,0,0,0,1,0,0,0,0
79,2235,910201050,50,RM,50.0,7288,1,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,936.0,936.0,GasA,Ex,1,SBrkr,0,1601,3,1,TA,6,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,176,0,0,0,0,0,0,9,2007,WD ,129850,2.0,0.0,82,0,0,1,0,0,1,1,0,0,0
80,1993,902301130,70,RM,35.0,4571,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,448.0,616.0,GasA,Ex,1,SBrkr,0,1232,3,1,TA,6,0,0,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,1,280,0,143,0,0,0,0,0,0,0,6,2007,WD ,114000,1.0,168.0,97,0,0,0,0,0,1,1,0,0,0
81,367,527214050,20,RL,63.0,17423,1,0,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,312.0,2216.0,GasA,Ex,1,SBrkr,0,2234,1,1,Ex,9,1,Gd,Attchd,2009.0,Fin,3.0,1166.0,TA,TA,1,0,60,0,0,0,0,0,0,0,0,7,2009,New,501837,3.0,1904.0,1,0,0,0,0,0,1,1,0,0,0
82,1309,902300215,50,RM,100.0,12665,1,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,876.0,876.0,GasA,Gd,1,SBrkr,0,1416,4,1,TA,7,1,Gd,Detchd,1949.0,Unf,3.0,720.0,TA,TA,1,418,0,194,0,0,0,0,0,0,0,6,2008,WD ,153900,1.5,0.0,93,0,0,1,0,0,1,1,0,0,0
83,402,527425110,20,RL,60.0,9000,1,0,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,624.0,864.0,GasA,Gd,1,SBrkr,0,864,3,1,TA,5,0,0,Detchd,1986.0,Unf,2.0,576.0,TA,TA,1,200,0,0,0,0,0,0,GdWo,0,0,7,2009,WD ,130000,1.0,240.0,38,0,0,0,0,0,1,1,0,0,0
84,1592,923203140,120,RM,32.0,4500,1,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,325.0,1189.0,GasA,Ex,1,SBrkr,0,1189,2,1,TA,4,0,0,Attchd,1997.0,RFn,2.0,392.0,TA,TA,1,0,122,0,0,0,0,0,0,0,0,4,2008,WD ,160500,3.0,864.0,11,0,0,0,0,0,1,0,1,0,0
85,2409,528186110,120,RL,48.0,6373,1,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,1251.0,1666.0,GasA,Ex,1,SBrkr,0,1666,2,1,Gd,6,1,Gd,Attchd,2006.0,RFn,2.0,575.0,TA,TA,1,228,75,0,0,0,0,0,0,0,0,6,2006,New,310090,3.0,415.0,0,0,0,0,0,0,1,0,1,0,0
86,539,531371050,20,RL,67.0,10083,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,343.0,1176.0,GasA,Ex,1,SBrkr,0,1200,2,1,Gd,5,0,0,Attchd,2003.0,RFn,2.0,555.0,TA,TA,1,0,41,0,0,0,0,0,0,0,0,8,2009,WD ,184900,3.0,833.0,6,0,0,0,0,0,1,1,0,0,0
87,1940,535327200,20,RL,70.0,13300,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,551.0,928.0,GasA,TA,1,SBrkr,0,928,2,1,TA,4,0,0,Attchd,1956.0,Unf,1.0,252.0,TA,TA,1,261,0,156,0,0,0,0,0,0,0,6,2007,WD ,132000,1.0,377.0,51,0,0,0,0,0,1,1,0,0,0
88,588,534129370,20,RL,80.0,9600,1,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,588.0,1288.0,GasA,TA,1,SBrkr,0,1336,3,1,TA,6,1,Fa,Attchd,1969.0,RFn,2.0,502.0,TA,TA,1,312,11,0,0,0,0,0,0,Shed,650,8,2009,WD ,163000,2.5,700.0,40,0,0,0,0,0,1,1,0,0,0
89,96,533210060,160,FV,30.0,3215,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,320.0,600.0,GasA,Ex,1,SBrkr,0,1200,2,1,Gd,4,0,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,1,0,172,0,0,0,0,0,0,0,0,4,2010,ConLD,155000,2.5,280.0,6,0,0,0,0,0,1,0,1,0,0
90,1187,534127210,80,RL,0.0,11104,1,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,599.0,1427.0,GasA,Gd,1,SBrkr,0,1427,4,1,TA,7,0,0,Attchd,1969.0,RFn,2.0,516.0,TA,TA,1,0,0,0,0,216,0,0,0,0,0,5,2008,WD ,183000,2.5,828.0,39,0,0,0,0,0,1,1,0,0,0
91,2154,907280090,60,RL,0.0,15295,1,0,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,98.0,860.0,GasA,Ex,1,SBrkr,0,1992,3,1,Gd,7,2,TA,Attchd,1996.0,RFn,2.0,608.0,TA,TA,1,225,32,0,0,0,0,0,0,0,0,6,2007,WD ,211000,3.5,762.0,11,0,0,0,0,0,0,1,0,0,0
92,550,531452260,60,RL,70.0,9109,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,122.0,754.0,GasA,Ex,1,SBrkr,0,1540,3,1,Gd,6,0,0,Attchd,1994.0,RFn,2.0,495.0,TA,TA,1,140,32,0,0,0,0,0,0,0,0,10,2009,WD ,184000,3.5,632.0,15,0,0,0,0,0,1,1,0,0,0
93,811,906226100,90,RL,64.0,7018,1,0,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,0,0,0,0,0,0.0,0.0,GasA,TA,1,SBrkr,0,1535,4,2,TA,8,0,0,Attchd,1979.0,Unf,2.0,400.0,TA,TA,1,0,0,0,0,0,0,0,GdPrv,0,0,6,2009,WD ,118858,2.0,0.0,30,0,1,0,0,0,1,0,0,0,0
94,124,534403410,80,RL,0.0,14112,1,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,138.0,1152.0,GasA,TA,1,SBrkr,0,1152,3,1,TA,6,1,Gd,Attchd,1964.0,RFn,2.0,484.0,TA,TA,1,227,0,0,0,0,0,0,0,0,0,4,2010,WD ,180500,2.0,1014.0,46,0,0,0,0,0,1,1,0,0,0
95,1836,533206060,120,FV,80.0,3523,1,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1081.0,1141.0,GasA,Ex,1,SBrkr,0,1151,2,1,Gd,5,0,0,Attchd,2006.0,Fin,2.0,484.0,TA,TA,1,0,60,0,0,0,0,0,0,0,0,2,2007,New,166000,3.0,60.0,1,0,0,0,0,0,1,0,1,0,0
